rango_etario,victima_genero,agresor_genero,agresor_relacion_victima,violencia_tipo
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
45-59,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,SIN DATO,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
45-59,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
60+,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA, SEXUAL"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,MASCULINO,Sin dato,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,SIN DATO,PSICOLÓGICA
18-29,FEMENINO,Sin dato,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,FEMENINO,OTRO NO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,FEMENINO,FEMENINO,OTRO NO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
45-59,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,Sin Dato,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
45-59,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,Sin Dato,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA, SEXUAL"
18-29,FEMENINO,MASCULINO,SIN DATO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR INDIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
45-59,MASCULINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"PSICOLÓGICA, SEXUAL"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,FEMENINO,OTRO NO CONVIVIENTE,PSICOLÓGICA
,Sin Dato,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"PSICOLÓGICA, SEXUAL"
30-44,MASCULINO,FEMENINO,PAREJA/EX PAREJA,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,MASCULINO,MASCULINO,OTRO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
60+,MASCULINO,FEMENINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,MASCULINO,OTRO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,FEMENINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,FAMILIAR INDIRECTO,PSICOLÓGICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,FEMENINO,OTRO NO CONVIVIENTE,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,MASCULINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,"FÍSICA, PSICOLÓGICA, SEXUAL"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
45-59,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
60+,FEMENINO,Sin dato,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
30-44,MASCULINO,MASCULINO,OTRO NO CONVIVIENTE,"FÍSICA, PSICOLÓGICA, SEXUAL"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,Sin dato,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA, SEXUAL"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
60+,MASCULINO,MASCULINO,OTRO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
18-29,Sin Dato,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,MASCULINO,MASCULINO,OTRO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,MASCULINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,"PSICOLÓGICA, SEXUAL"
18-29,FEMENINO,MASCULINO,SIN DATO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA, SEXUAL"
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
45-59,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
18-29,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,FEMENINO,FAMILIAR INDIRECTO,PSICOLÓGICA
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
30-44,MASCULINO,FEMENINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,FEMENINO,FEMENINO,OTRO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,FAMILIAR INDIRECTO,"FÍSICA, PSICOLÓGICA"
